sigla_provincia;denominazione_ita;lat;lon;superficie_kmq
PT;Pescia;43,9031412;10,6885925;79,1246
PT;Pieve a Nievole;43,8789574;10,7946583;12,6668
PT;Pistoia;43,9334478;10,9173409;236,3969
PT;Ponte Buggianese;43,8427404;10,7474459;29,5227
PT;Quarrata;43,8475752;10,9786123;45,9127
PT;Sambuca Pistoiese;44,1040317;10,9989948;77,2396
PT;Serravalle Pistoiese;43,9055767;10,8319803;42,0349
PT;Uzzano;43,8816983;10,7090767;7,8501
PT;Chiesina Uzzanese;43,8391554;10,7195066;7,251
PT;Abetone Cutigliano;44,1248467;10,7057064;74,9918
PT;San Marcello Piteglio;44,0528573;10,7965409;134,7274
FI;Bagno a Ripoli;43,7513975;11,31939;74,0913
FI;Barberino di Mugello;44,0004238;11,2385793;133,3254
FI;Borgo San Lorenzo;43,9547706;11,3876835;146,3627
FI;Calenzano;43,8650656;11,1671937;76,9699
FI;Campi Bisenzio;43,8205483;11,1378351;28,7516
FI;Capraia e Limite;43,7424415;10,9764272;24,9167
FI;Castelfiorentino;43,6057123;10,9713086;66,3437
FI;Cerreto Guidi;43,7596494;10,8775747;49,305
FI;Certaldo;43,5477561;11,0407636;75,2749
FI;Dicomano;43,8914844;11,5236193;61,6319
FI;Empoli;43,7190603;10,9471833;62,4217
FI;Fiesole;43,8068454;11,2931756;42,1928
FI;Firenze;43,7692112;11,2558881;102,3156
FI;Firenzuola;44,1175902;11,3788277;271,9594
FI;Fucecchio;43,728593;10,8100863;65,1757
FI;Gambassi Terme;43,5385944;10,9531594;83,2314
FI;Greve in Chianti;43,5832265;11,3171568;169,3743
FI;Impruneta;43,6857156;11,254407;48,7144
FI;Lastra a Signa;43,7701042;11,1060631;42,8991
FI;Londa;43,8600845;11,5672041;59,2885
FI;Marradi;44,0754494;11,6127649;154,0525
FI;Montaione;43,552256;10,9122503;104,7585
FI;Montelupo Fiorentino;43,7294523;11,0207597;24,6575
FI;Montespertoli;43,6431084;11,0753318;124,8777
FI;Palazzuolo sul Senio;44,1122528;11,5472917;109,1026
FI;Pelago;43,7702262;11,5063596;54,5602
FI;Pontassieve;43,7757937;11,4398655;114,3984
FI;Reggello;43,6825288;11,5363824;121,6458
FI;Rignano sull'Arno;43,7220412;11,4535241;54,1439
FI;Rufina;43,8266192;11,4879161;45,8797
FI;San Casciano in Val di Pesa;43,6565411;11,1843918;107,8317
FI;San Godenzo;43,92626;11,6196166;99,1989
FI;Scandicci;43,7582062;11,1813296;59,6923
FI;Sesto Fiorentino;43,8321718;11,198427;48,811
FI;Signa;43,7823687;11,097557;18,8084
FI;Vaglia;43,9065511;11,2813561;56,9411
FI;Vicchio;43,933766;11,4654354;138,861
FI;Vinci;43,7871172;10,9264862;54,1848
FI;Figline e Incisa Valdarno;43,6243543;11,4347373;97,9012
FI;Scarperia e San Piero;44,0047194;11,3247553;115,8099
FI;Barberino Tavarnelle;43,5394227;11,1907978;122,9905
LI;Bibbona;43,269412;10,5981838;65,6114
LI;Campiglia Marittima;43,0589976;10,6168783;83,276
LI;Campo nell'Elba;42,7448024;10,233628;55,7876
LI;Capoliveri;42,7430932;10,3803315;39,5606
LI;Capraia Isola;43,0498936;9,8422641;19,3267
LI;Castagneto Carducci;43,1606302;10,6099729;142,3149
LI;Cecina;43,3121576;10,5193646;42,4945
LI;Collesalvetti;43,5891955;10,4760639;107,9895
LI;Livorno;43,5523257;10,3086776;104,7138
LI;Marciana;42,7899659;10,1679645;45,4509
LI;Marciana Marina;42,8046822;10,1968296;5,859
LI;Piombino;42,9219385;10,5274135;130,3251
LI;Porto Azzurro;42,7645478;10,3987256;13,3301
LI;Portoferraio;42,8152328;10,3311984;48,0293
LI;Rosignano Marittimo;43,405306;10,4726913;120,6514
LI;San Vincenzo;43,1008164;10,5382344;33,1539
LI;Sassetta;43,1283344;10,6439865;26,7469
LI;Suvereto;43,0792214;10,6791042;92,3809
LI;Rio;42,8239161;10,409315;36,5182
PI;Bientina;43,710093;10,619837;29,4899
PI;Buti;43,7272919;10,5873559;23,0257
PI;Calci;43,7255319;10,5156858;25,1051
PI;Calcinaia;43,6829738;10,615666;14,8907
PI;Capannoli;43,5838437;10,6786476;22,725
PI;Casale Marittimo;43,2972239;10,6155285;14,3589
PI;Cascina;43,6765203;10,5492765;78,6061
PI;Castelfranco di Sotto;43,6996753;10,7452392;48,2483
PI;Castellina Marittima;43,4119488;10,5754877;45,5735
PI;Castelnuovo di Val di Cecina;43,2068727;10,9060056;89,0162
PI;Chianni;43,4858066;10,6425542;61,9916
PI;Fauglia;43,5669798;10,5160403;42,4313
PI;Guardistallo;43,3132989;10,6329907;23,6101
PI;Lajatico;43,4750514;10,7285119;72,6651
PI;Montecatini Val di Cecina;43,3919835;10,7481589;154,9495
PI;Montescudaio;43,3263275;10,6277863;20,1518
PI;Monteverdi Marittimo;43,1769768;10,7152486;98,0741
PI;Montopoli in Val d'Arno;43,6685666;10,7604257;30,1734
PI;Orciano Pisano;43,4912411;10,5101093;11,6218
PI;Palaia;43,604801;10,7730782;73,644
PI;Peccioli;43,547983;10,7210472;92,5368
PI;Pisa;43,7155115;10,4012721;185,069
PI;Pomarance;43,3000927;10,8738165;227,8437
PI;Ponsacco;43,6201897;10,6336059;19,8828
PI;Pontedera;43,6639038;10,6360093;46,0346
PI;Riparbella;43,3646575;10,5997029;58,9604
PI;San Giuliano Terme;43,7633217;10,442489;91,94
PI;San Miniato;43,6793861;10,8523899;102,5828
PI;Santa Croce sull'Arno;43,7114189;10,7783903;16,7885
PI;Santa Luce;43,4724786;10,5648185;66,6216
PI;Santa Maria a Monte;43,6986444;10,6923676;38,0351
PI;Terricciola;43,5246158;10,6760378;43,283
PI;Vecchiano;43,7815783;10,3865988;67,5491
PI;Vicopisano;43,6997341;10,5843905;26,8681
PI;Volterra;43,401683;10,8594125;252,6378
PI;Casciana Terme Lari;43,5558002;10,596331;81,3978
PI;Crespina Lorenzana;43,5697374;10,5406727;46,4332
AR;Anghiari;43,5405065;12,0568387;130,9192
AR;Arezzo;43,4664037;11,8822873;384,7537
AR;Badia Tedalda;43,7063888;12,1855778;118,7171
AR;Bibbiena;43,6944369;11,8181405;86,5122
AR;Bucine;43,4790571;11,6168825;131,6157
AR;Capolona;43,563407;11,8598429;47,5561
AR;Caprese Michelangelo;43,6439734;11,985773;66,5302
AR;Castel Focognano;43,6515736;11,8356385;56,6283
AR;Castel San Niccolò;43,7410238;11,7045904;83,2702
AR;Castiglion Fibocchi;43,5275431;11,7632146;25,4628
AR;Castiglion Fiorentino;43,3416168;11,9238646;111,4256
AR;Cavriglia;43,5236707;11,4890615;60,8681
AR;Chitignano;43,6613609;11,8802634;14,8936
AR;Chiusi della Verna;43,6996976;11,9350084;102,3216
AR;Civitella in Val di Chiana;43,4031888;11,7709098;100,326
AR;Cortona;43,2750868;11,9850545;342,7316
AR;Foiano della Chiana;43,2524584;11,8184711;40,7826
AR;Loro Ciuffenna;43,5932904;11,6315368;86,5219
AR;Lucignano;43,275468;11,7470731;44,9309
AR;Marciano della Chiana;43,3051058;11,786355;23,6944
AR;Montemignaio;43,7401038;11,6199087;25,943
AR;Monterchi;43,485576;12,1118963;29,4156
AR;Monte San Savino;43,3313595;11,7253349;89,8062
AR;Montevarchi;43,5235828;11,567469;56,6641
AR;Ortignano Raggiolo;43,6814932;11,7525081;36,3016
AR;Pieve Santo Stefano;43,6684756;12,0417445;156,0867
AR;Poppi;43,7245171;11,7653041;97,0817
AR;San Giovanni Valdarno;43,5667136;11,5296269;21,4497
AR;Sansepolcro;43,5701235;12,141321;91,1928
AR;Sestino;43,7083966;12,2969681;80,2296
AR;Subbiano;43,5755368;11,8702798;77,8418
AR;Talla;43,6019828;11,7871276;59,8867
AR;Terranuova Bracciolini;43,5509247;11,5858277;85,8786
AR;Castelfranco Piandiscò;43,6383193;11,559641;55,991
AR;Pratovecchio Stia;43,816885;11,7054718;138,2261
AR;Laterina Pergine Valdarno;43,4781881;11,687976;70,5358
SI;Abbadia San Salvatore;42,8809367;11,6775051;58,9933
SI;Asciano;43,234914;11,5594448;215,6315
SI;Buonconvento;43,137903;11,4819049;64,8436
SI;Casole d'Elsa;43,3404788;11,0431284;148,7041
SI;Castellina in Chianti;43,4699878;11,285657;99,799
SI;Castelnuovo Berardenga;43,3454656;11,5031356;177,1077
SI;Castiglione d'Orcia;43,0043472;11,6163919;141,5389
SI;Cetona;42,9628611;11,900644;53,5433
SI;Chianciano Terme;43,0588097;11,8318073;36,5614
SI;Chiusdino;43,1550532;11,0881234;141,5667
SI;Chiusi;43,016703;11,9476196;58,0687
SI;Colle di Val d'Elsa;43,4211893;11,1177509;92,0349
SI;Gaiole in Chianti;43,468737;11,4334795;128,8832
SI;Montepulciano;43,0925253;11,7807007;165,5399
SI;Monteriggioni;43,3930374;11,2186101;99,7309
SI;Monteroni d'Arbia;43,2310602;11,4218708;105,8556
SI;Monticiano;43,1393392;11,1797241;109,5005
SI;Murlo;43,1684603;11,3911023;114,6246
SI;Piancastagnaio;42,8494033;11,69182;69,6264
SI;Pienza;43,0762975;11,67996;122,8667
SI;Poggibonsi;43,4668489;11,1466271;70,6019
SI;Radda in Chianti;43,4865168;11,3744093;80,4148
SI;Radicofani;42,8969576;11,7663784;117,975
SI;Radicondoli;43,2610945;11,0413167;132,5264
SI;Rapolano Terme;43,2865083;11,6041574;83,0208
SI;San Casciano dei Bagni;42,8712867;11,8753615;92,1425
SI;San Gimignano;43,4677438;11,0431776;138,5687
SI;San Quirico d'Orcia;43,0602398;11,6032805;42,2351
SI;Sarteano;42,9895709;11,8691688;84,8432
SI;Siena;43,3181376;11,3319089;118,5306
SI;Sinalunga;43,2123635;11,7360604;78,6758
SI;Sovicille;43,280161;11,2283419;143,5768
SI;Torrita di Siena;43,1666089;11,7718886;58,339
SI;Trequanda;43,1886255;11,6677722;63,9492
SI;Montalcino;43,0593726;11,4881245;310,3936
GR;Arcidosso;42,87143;11,538793;93,2541
GR;Campagnatico;42,8827536;11,2749408;162,2885
GR;Capalbio;42,4532172;11,4220123;187,3488
GR;Castel del Piano;42,8930193;11,537739;67,7697
GR;Castell'Azzara;42,7735063;11,6977734;64,2308
GR;Castiglione della Pescaia;42,7619953;10,8788282;209,1009
GR;Cinigiano;42,8910518;11,3941704;161,5518
GR;Civitella Paganico;42,9939429;11,2816156;192,9001
GR;Follonica;42,9225695;10,7598806;56,0491
GR;Gavorrano;42,9251595;10,9056809;164,0818
GR;Grosseto;42,7602332;11,1135628;473,5252
GR;Isola del Giglio;42,3656696;10,9008994;24,0114
GR;Magliano in Toscana;42,5985197;11,2935352;250,8568
GR;Manciano;42,5873032;11,5154592;372,4982
GR;Massa Marittima;43,0501698;10,8879336;283,4428
GR;Monte Argentario;42,4391142;11,1158415;60,4003
GR;Montieri;43,1304644;11,0162132;108,2049
GR;Orbetello;42,4373334;11,2094266;226,8069
GR;Pitigliano;42,63488;11,6694148;101,9591
GR;Roccalbegna;42,7841087;11,5092531;124,8586
GR;Roccastrada;43,0111828;11,1674272;284,4636
GR;Santa Fiora;42,8313275;11,5857482;63,4512
GR;Scansano;42,6878579;11,333149;273,56
GR;Scarlino;42,9072699;10,8519362;88,2265
GR;Seggiano;42,9279557;11,5573127;49,4287
GR;Sorano;42,681697;11,7138281;174,5585
GR;Monterotondo Marittimo;43,1454784;10,8558467;102,6929
GR;Semproniano;42,7302137;11,54169;81,6534
PG;Assisi;43,0707984;12,6154022;187,1913
PG;Bastia Umbra;43,0664771;12,5492581;27,6014
PG;Bettona;43,0129345;12,48493;45,0747
PG;Bevagna;42,9339041;12,6091241;56,2226
PG;Campello sul Clitunno;42,820044;12,7769265;49,7616
PG;Cannara;42,9954109;12,5832541;32,8087
PG;Cascia;42,7182121;13,0131372;180,8336
PG;Castel Ritaldi;42,823019;12,6722572;22,4414
PG;Castiglione del Lago;43,1272492;12,0535753;205,2661
PG;Cerreto di Spoleto;42,8193017;12,9163868;74,7826
PG;Citerna;43,4982439;12,1164689;23,5288
PG;Città della Pieve;42,952786;12,0050617;110,9444
PG;Città di Castello;43,4573549;12,2381457;387,317
PG;Collazzone;42,8942311;12,4378851;55,5632
PG;Corciano;43,1285205;12,2863992;63,723
PG;Costacciaro;43,3588834;12,7119188;41,0597
PG;Deruta;42,9822073;12,4198955;44,56
PG;Foligno;42,9556643;12,7035851;264,656
PG;Fossato di Vico;43,2943128;12,7616461;35,391
PG;Fratta Todina;42,8575064;12,3664319;17,4281
PG;Giano dell'Umbria;42,8336802;12,5771779;44,4751
PG;Gualdo Cattaneo;42,9091622;12,5558388;96,6236
PG;Gualdo Tadino;43,2309229;12,7848258;124,2833
PG;Gubbio;43,3534958;12,5787539;525,7677
PG;Lisciano Niccone;43,2459971;12,1433664;35,1821
PG;Magione;43,1425785;12,2054071;129,7327
PG;Marsciano;42,9101679;12,3395399;161,5281
PG;Massa Martana;42,775529;12,5230116;78,4082
PG;Monte Castello di Vibio;42,8402868;12,3522639;31,9491
PG;Montefalco;42,8938884;12,6525181;69,5123
PG;Monteleone di Spoleto;42,6510894;12,9515866;62,165
PG;Monte Santa Maria Tiberina;43,4367895;12,1629211;72,5288
PG;Montone;43,3636926;12,3268374;51,0941
PG;Nocera Umbra;43,1109193;12,7903168;157,1641
PG;Norcia;42,7923285;13,0928507;275,57
PG;Paciano;43,0220641;12,0710066;16,9058
PG;Panicale;43,0293261;12,1006278;79,2582
PG;Passignano sul Trasimeno;43,184923;12,1368822;81,3321
PG;Perugia;43,1067296;12,3882454;449,6117
PG;Piegaro;42,9704799;12,0858198;99,0764
PG;Pietralunga;43,4421654;12,4368416;140,4153
PG;Poggiodomo;42,7116423;12,9347211;40,0939
PG;Preci;42,8786491;13,0387165;82,0201
PG;San Giustino;43,5486262;12,1767513;79,9788
PG;Sant'Anatolia di Narco;42,7330825;12,836006;46,5485
PG;Scheggia e Pascelupo;43,403712;12,6679993;64,1501
PG;Scheggino;42,7125529;12,8311874;35,8493
PG;Sellano;42,8887961;12,9270671;85,8384
PG;Sigillo;43,3312582;12,7407679;26,4743
PG;Spello;42,992479;12,6712599;61,6445
PG;Spoleto;42,7344494;12,7382991;348,1366
PG;Todi;42,7822152;12,4068949;222,8556
PG;Torgiano;43,0256964;12,4339788;37,6662
PG;Trevi;42,8770975;12,7476975;71,1853
PG;Tuoro sul Trasimeno;43,208731;12,0717346;55,8849
PG;Umbertide;43,3064364;12,3269335;200,8295
PG;Valfabbrica;43,1593786;12,6012928;92,3024
PG;Vallo di Nera;42,7692824;12,8622033;36,2211
PG;Valtopina;43,0590073;12,7544713;40,5734
TR;Acquasparta;42,6905926;12,5463127;81,6058
TR;Allerona;42,8116706;11,9738573;82,6127
TR;Alviano;42,5876907;12,2956463;23,8952
TR;Amelia;42,5588602;12,4119159;132,4964
TR;Arrone;42,5831104;12,769623;41,032
TR;Attigliano;42,5149005;12,2894226;10,512
TR;Baschi;42,6700959;12,2162746;68,5686
TR;Calvi dell'Umbria;42,4011021;12,5667841;46,0063
TR;Castel Giorgio;42,7077579;11,9796003;42,1444
TR;Castel Viscardo;42,7557082;12,0015334;26,2156
TR;Fabro;42,8634143;12,0129403;34,5504
TR;Ferentillo;42,6204972;12,789865;69,5861
TR;Ficulle;42,8362872;12,0663414;64,6187
TR;Giove;42,5092485;12,3250483;15,0882
TR;Guardea;42,6234948;12,2972366;39,3808
TR;Lugnano in Teverina;42,5742504;12,3303199;29,8297
TR;Montecastrilli;42,6497567;12,4877848;62,4282
TR;Montecchio;42,6623415;12,2879973;49,2172
TR;Montefranco;42,5970124;12,7666068;10,0869
TR;Montegabbione;42,9212065;12,0925243;51,0591
TR;Monteleone d'Orvieto;42,9164288;12,0515608;24,0978
TR;Narni;42,5192207;12,5152876;197,9836
TR;Orvieto;42,7181431;12,1083084;281,2704
TR;Otricoli;42,4233041;12,478295;27,4114
TR;Parrano;42,8634989;12,1056952;40,0911
TR;Penna in Teverina;42,4929778;12,3553835;10,0033
TR;Polino;42,5847734;12,843799;19,5678
TR;Porano;42,6869983;12,1019921;13,604
TR;San Gemini;42,6133444;12,5462453;27,8956
TR;San Venanzo;42,8688221;12,2662037;169,4518
TR;Stroncone;42,498213;12,6627444;71,1557
TR;Terni;42,5606759;12,6466854;212,4261
TR;Avigliano Umbro;42,6550464;12,4280934;51,3387
VT;Acquapendente;42,7440093;11,8650524;131,6022
VT;Arlena di Castro;42,4629642;11,8235817;21,8706
VT;Bagnoregio;42,626039;12,0985015;72,8081
VT;Barbarano Romano;42,2522076;12,0659608;37,5635
VT;Bassano Romano;42,2182406;12,1926568;37,5457
VT;Bassano in Teverina;42,4630442;12,3083984;12,1676
VT;Blera;42,2741501;12,0257601;92,9142
VT;Bolsena;42,6447006;11,9875839;63,5714
VT;Bomarzo;42,4909835;12,2513706;39,6448
VT;Calcata;42,2197163;12,4257178;7,6322
VT;Canepina;42,3807634;12,2336493;20,8477
VT;Canino;42,4641355;11,7490717;124,0375
VT;Capodimonte;42,5489031;11,9062971;61,2907
VT;Capranica;42,2566375;12,1780595;40,9683
VT;Caprarola;42,3275312;12,2379655;57,5769
VT;Carbognano;42,3320706;12,2667704;17,411
VT;Castel Sant'Elia;42,2492831;12,3680909;23,9151
VT;Castiglione in Teverina;42,6449203;12,2041114;19,8891
VT;Celleno;42,5597664;12,1264036;23,8237
VT;Cellere;42,5079518;11,7678396;37,195
VT;Civita Castellana;42,289136;12,4117642;84,2211
VT;Civitella d'Agliano;42,6061903;12,1879567;32,9552
VT;Corchiano;42,3455492;12,3566382;33,0306
VT;Fabrica di Roma;42,3346941;12,2951749;34,7859
VT;Faleria;42,2262128;12,4431904;25,6785
VT;Farnese;42,550143;11,7244955;52,3752
VT;Gallese;42,3723749;12,4044898;37,1735
VT;Gradoli;42,6437027;11,8560902;43,8083
VT;Graffignano;42,5731564;12,2047993;29,1023
VT;Grotte di Castro;42,6739128;11,8702363;33,42
VT;Ischia di Castro;42,544133;11,7578129;104,9432
VT;Latera;42,6263697;11,8284282;22,4294
VT;Lubriano;42,6353124;12,1071207;16,6891
VT;Marta;42,5349636;11,9251552;33,5404
VT;Montalto di Castro;42,3531894;11,6041766;189,6215
VT;Montefiascone;42,5375771;12,0303669;104,93
VT;Monte Romano;42,2678754;11,8987755;86,14
VT;Monterosi;42,1955504;12,3099393;10,6834
VT;Nepi;42,2423287;12,3488111;83,7096
VT;Onano;42,693689;11,8149825;24,5077
VT;Oriolo Romano;42,1584204;12,1380652;19,311
VT;Orte;42,4604068;12,3863899;69,5589
VT;Piansano;42,5178492;11,8282457;26,6051
VT;Proceno;42,7571721;11,8304339;42,0138
VT;Ronciglione;42,2916782;12,2157313;52,5258
VT;Villa San Giovanni in Tuscia;42,2834795;12,0529384;5,2792
VT;San Lorenzo Nuovo;42,6855579;11,9060956;26,735
VT;Soriano nel Cimino;42,4188892;12,2347203;78,5355
VT;Sutri;42,2419795;12,224841;60,9413
VT;Tarquinia;42,2544085;11,7582318;279,3305
VT;Tessennano;42,4803747;11,7923215;14,7309
VT;Tuscania;42,4166776;11,8756413;208,691
VT;Valentano;42,5691637;11,8183788;43,4947
VT;Vallerano;42,3837421;12,263956;15,4516
VT;Vasanello;42,4181192;12,3464925;28,9623
VT;Vejano;42,2162606;12,0952742;44,3071
VT;Vetralla;42,3207785;12,0535184;113,771
VT;Vignanello;42,383804;12,2780681;20,5289
VT;Viterbo;42,4173438;12,1047322;406,2267
VT;Vitorchiano;42,4702721;12,1742215;30,143
RI;Accumoli;42,6947504;13,2476838;87,343
RI;Amatrice;42,6293491;13,288384;174,3849
RI;Antrodoco;42,4174959;13,0802015;63,9041
RI;Ascrea;42,195658;12,9967194;13,9761
RI;Belmonte in Sabina;42,3182167;12,8926885;23,6446
RI;Borbona;42,5122088;13,1325445;47,9485
RI;Borgorose;42,193345;13,2325683;145,8039
RI;Borgo Velino;42,4055645;13,0584893;18,2929
RI;Cantalice;42,4682596;12,9035475;37,624
RI;Cantalupo in Sabina;42,307833;12,6467711;10,6212
RI;Casaprota;42,2518052;12,80366;14,5461
RI;Casperia;42,3379192;12,6703001;25,3087
RI;Castel di Tora;42,2154516;12,964331;15,4912
RI;Castelnuovo di Farfa;42,2318691;12,7426975;8,8422
RI;Castel Sant'Angelo;42,3947384;13,0299329;31,2697
RI;Cittaducale;42,3866215;12,948148;71,2532
RI;Cittareale;42,61758;13,1598322;59,6601
RI;Collalto Sabino;42,1363859;13,0482815;22,3698
RI;Colle di Tora;42,2120428;12,9477745;14,3718
RI;Collegiove;42,1748417;13,0370687;10,6126
RI;Collevecchio;42,335401;12,5527178;26,9475
RI;Colli sul Velino;42,4989462;12,7797056;12,7551
RI;Concerviano;42,3234083;12,9857207;21,3896
RI;Configni;42,4235866;12,6423454;22,9256
RI;Contigliano;42,4107085;12,7665456;53,5447
RI;Cottanello;42,4061429;12,6864363;36,6915
RI;Fara in Sabina;42,2094854;12,7292489;54,9624
RI;Fiamignano;42,2647813;13,1255024;100,618
RI;Forano;42,2978742;12,5950277;17,6853
RI;Frasso Sabino;42,229624;12,8053108;4,3898
RI;Greccio;42,4536515;12,7691026;17,8535
RI;Labro;42,5257335;12,800169;11,7424
RI;Leonessa;42,56145;12,9638968;204,0152
RI;Longone Sabino;42,2723862;12,9654921;34,3338
RI;Magliano Sabina;42,3612912;12,4809921;43,1617
RI;Marcetelli;42,2267467;13,0472252;11,0838
RI;Micigliano;42,4509085;13,0549301;36,8517
RI;Mompeo;42,247671;12,7511683;10,8922
RI;Montasola;42,3855221;12,6809894;12,7472
RI;Montebuono;42,3658685;12,5977049;19,6813
RI;Monteleone Sabino;42,2325378;12,8590201;19,0398
RI;Montenero Sabino;42,2812005;12,8131626;22,5865
RI;Monte San Giovanni in Sabina;42,3281418;12,7776814;30,757
RI;Montopoli di Sabina;42,2446657;12,6919086;37,9405
RI;Morro Reatino;42,5258125;12,8321614;15,7311
RI;Nespolo;42,1557034;13,0694804;8,6446
RI;Orvinio;42,1315141;12,9374701;24,6887
RI;Paganico Sabino;42,1895072;12,9974842;9,3138
RI;Pescorocchiano;42,2060179;13,1484965;94,7727
RI;Petrella Salto;42,2945223;13,0683579;102,9304
RI;Poggio Bustone;42,5021003;12,8857951;22,3815
RI;Poggio Catino;42,295032;12,6918076;14,9813
RI;Poggio Mirteto;42,2645494;12,6836521;26,3948
RI;Poggio Moiano;42,2018287;12,8771134;26,9469
RI;Poggio Nativo;42,2157823;12,7953262;16,4995
RI;Poggio San Lorenzo;42,2528625;12,8455085;8,6696
RI;Posta;42,5234158;13,0962421;66,0132
RI;Pozzaglia Sabina;42,1597522;12,964549;24,9787
RI;Rieti;42,4048456;12,862057;206,455
RI;Rivodutri;42,5160011;12,85515;26,7897
RI;Roccantica;42,320761;12,6923321;16,7231
RI;Rocca Sinibalda;42,2741784;12,9257611;49,5551
RI;Salisano;42,257442;12,7456134;17,5958
RI;Scandriglia;42,1650203;12,8421008;63,3505
RI;Selci;42,3196779;12,6226668;7,7281
RI;Stimigliano;42,2977185;12,565686;11,3837
RI;Tarano;42,355801;12,594891;19,9796
RI;Toffia;42,2124698;12,7523655;11,3292
RI;Torricella in Sabina;42,2607054;12,8697198;25,7914
RI;Torri in Sabina;42,3530418;12,6384652;26,3048
RI;Turania;42,1373884;13,0097719;8,5099
RI;Vacone;42,3862289;12,6357916;9,1848
RI;Varco Sabino;42,2395906;13,0199591;24,7527
RM;Affile;41,8843334;13,0972828;15,1123
RM;Agosta;41,9819572;13,03208;9,4997
RM;Albano Laziale;41,7290631;12,6587006;23,8082
RM;Allumiere;42,1564965;11,902137;92,1659
RM;Anguillara Sabazia;42,0928712;12,269787;75,2338
RM;Anticoli Corrado;42,0092939;12,9903816;16,2155
RM;Anzio;41,4480021;12,628715;43,6586
RM;Arcinazzo Romano;41,8801657;13,1140978;28,3109
RM;Ariccia;41,7199715;12,6705785;18,5919
RM;Arsoli;42,041365;13,0165231;12,1991
RM;Artena;41,7386142;12,9153588;54,797
RM;Bellegra;41,881032;13,0280445;18,7794
RM;Bracciano;42,1033072;12,1756218;143,0603
RM;Camerata Nuova;42,0184047;13,1081315;40,4932
RM;Campagnano di Roma;42,1407724;12,3832509;46,9371
RM;Canale Monterano;42,136623;12,1035328;36,9174
RM;Canterano;41,9418075;13,0375648;7,373
RM;Capena;42,1407405;12,5392775;29,5069
RM;Capranica Prenestina;41,8620257;12,9523458;20,3617
RM;Carpineto Romano;41,6043679;13,0852998;86,2892
RM;Casape;41,9063598;12,8861357;5,3793
RM;Castel Gandolfo;41,7467112;12,6504581;14,1906
RM;Castel Madama;41,9756162;12,8685711;28,8029
RM;Castelnuovo di Porto;42,1257515;12,5004464;30,5654
RM;Castel San Pietro Romano;41,8463254;12,8947498;15,2923
RM;Cave;41,8180368;12,9317845;17,8793
RM;Cerreto Laziale;41,9443198;12,9816475;12,0754
RM;Cervara di Roma;41,9880401;13,067695;31,7432
RM;Cerveteri;41,9981974;12,0989662;134,3187
RM;Ciciliano;41,9611933;12,9416341;18,8473
RM;Cineto Romano;42,0501965;12,963921;10,3668
RM;Civitavecchia;42,0920861;11,7933771;73,7376
RM;Civitella San Paolo;42,1958439;12,5825005;20,7493
RM;Colleferro;41,7303639;13,0055885;26,9893
RM;Colonna;41,834259;12,751113;3,5491
RM;Fiano Romano;42,1719618;12,5924406;41,1862
RM;Filacciano;42,2551379;12,5977077;5,6584
RM;Formello;42,0801776;12,4008447;31,1449
RM;Frascati;41,8059422;12,6807897;22,4759
RM;Gallicano nel Lazio;41,8699913;12,8225604;25,6995
RM;Gavignano;41,6980336;13,0525996;15,0431
RM;Genazzano;41,8316711;12,9723511;32,065
RM;Genzano di Roma;41,7068551;12,6913193;17,9002
RM;Gerano;41,9337719;12,9939697;10,1242
RM;Gorga;41,6558928;13,1107864;26,1895
